timestamp,open,high,low,close,volume
2020-02-19 09:00:00-05:00,235.87,235.87,235.87,235.87,279.0
2020-02-19 09:01:00-05:00,235.92,235.93,235.91,235.93,1762.0
2020-02-19 09:02:00-05:00,235.9299,235.9299,235.9299,235.9299,104.0
2020-02-19 09:03:00-05:00,235.92,235.94,235.92,235.94,1032.0
2020-02-19 09:04:00-05:00,235.95,235.97,235.95,235.97,416.0
2020-02-19 09:05:00-05:00,235.96,236.02,235.96,236.02,7344.0
2020-02-19 09:06:00-05:00,236.01,236.12,236.0,236.1,8672.0
2020-02-19 09:07:00-05:00,236.1,236.1,236.05,236.06,2580.0
2020-02-19 09:08:00-05:00,236.06,236.11,236.06,236.11,6097.0
2020-02-19 09:09:00-05:00,236.11,236.1298,236.11,236.1298,14796.0
2020-02-19 09:10:00-05:00,236.11,236.11,236.1,236.1,465.0
2020-02-19 09:11:00-05:00,236.1,236.12,236.1,236.12,1021.0
2020-02-19 09:12:00-05:00,236.12,236.12,236.1,236.12,2587.0
2020-02-19 09:13:00-05:00,236.12,236.12,236.1,236.1,1799.0
2020-02-19 09:14:00-05:00,236.13,236.19,236.13,236.19,4857.0
2020-02-19 09:15:00-05:00,236.19,236.2,236.19,236.2,1576.0
2020-02-19 09:17:00-05:00,236.12,236.12,236.12,236.12,1204.0
2020-02-19 09:18:00-05:00,236.1401,236.18,236.1401,236.17,1356.0
2020-02-19 09:19:00-05:00,236.17,236.17,236.13,236.13,12898.0
2020-02-19 09:20:00-05:00,236.1798,236.1798,236.1798,236.1798,293.0
2020-02-19 09:21:00-05:00,236.13,236.13,236.1,236.11,8827.0
2020-02-19 09:22:00-05:00,236.13,236.16,236.13,236.16,832.0
2020-02-19 09:23:00-05:00,236.16,236.16,236.16,236.16,213.0
2020-02-19 09:24:00-05:00,236.15,236.18,236.13,236.18,1319.0
2020-02-19 09:25:00-05:00,236.14,236.15,236.11,236.13,6947.0
2020-02-19 09:26:00-05:00,236.12,236.12,236.09,236.09,1065.0
2020-02-19 09:27:00-05:00,236.09,236.1,236.08,236.09,4100.0
2020-02-19 09:28:00-05:00,236.1,236.12,236.07,236.09,7236.0
2020-02-19 09:29:00-05:00,236.09,236.11,236.04,236.05,13394.0
2020-02-19 09:30:00-05:00,236.07,236.22,236.02,236.09,366260.0
2020-02-19 09:31:00-05:00,236.07,236.19,235.85,236.19,152131.0
2020-02-19 09:32:00-05:00,236.21,236.44,236.21,236.33,191783.0
2020-02-19 09:33:00-05:00,236.34,236.38,235.89,236.0,376066.0
