timestamp,open,high,low,close,volume
2024-12-02 09:00:00-05:00,510.65,510.85,510.62,510.85,2063.0
2024-12-02 09:01:00-05:00,510.84,510.84,510.7601,510.77,2801.0
2024-12-02 09:02:00-05:00,510.78,510.88,510.77,510.88,4109.0
2024-12-02 09:03:00-05:00,510.841,510.9,510.84,510.84,1904.0
2024-12-02 09:04:00-05:00,510.851,510.9,510.82,510.9,11741.0
2024-12-02 09:05:00-05:00,510.9,510.951,510.89,510.951,11634.0
2024-12-02 09:06:00-05:00,510.97,511.0,510.95,511.0,16977.0
2024-12-02 09:07:00-05:00,510.98,510.98,510.9,510.9,3180.0
2024-12-02 09:08:00-05:00,510.86,510.86,510.81,510.81,797.0
2024-12-02 09:09:00-05:00,510.89,510.89,510.83,510.83,8864.0
2024-12-02 09:10:00-05:00,510.82,510.82,510.78,510.81,2843.0
2024-12-02 09:11:00-05:00,510.82,510.82,510.79,510.79,956.0
2024-12-02 09:12:00-05:00,510.84,510.87,510.84,510.87,3596.0
2024-12-02 09:13:00-05:00,510.86,510.91,510.86,510.91,3669.0
2024-12-02 09:14:00-05:00,510.86,510.97,510.86,510.9599,3812.0
2024-12-02 09:15:00-05:00,510.98,510.98,510.9,510.9,1296.0
2024-12-02 09:16:00-05:00,510.9,510.98,510.9,510.9,8122.0
2024-12-02 09:17:00-05:00,510.9,510.9,510.9,510.9,1452.0
2024-12-02 09:18:00-05:00,510.9,510.9,510.81,510.85,3745.0
2024-12-02 09:19:00-05:00,510.81,510.82,510.79,510.81,3649.0
2024-12-02 09:20:00-05:00,510.79,510.79,510.7,510.75,2161.0
2024-12-02 09:21:00-05:00,510.75,510.75,510.72,510.72,1267.0
2024-12-02 09:22:00-05:00,510.74,510.8,510.74,510.79,6095.0
2024-12-02 09:23:00-05:00,510.85,510.93,510.85,510.92,3836.0
2024-12-02 09:24:00-05:00,510.92,510.92,510.88,510.88,3895.0
2024-12-02 09:25:00-05:00,510.79,510.8,510.58,510.59,19307.0
2024-12-02 09:26:00-05:00,510.62,510.71,510.62,510.71,2039.0
2024-12-02 09:27:00-05:00,510.69,510.72,510.68,510.71,7015.0
2024-12-02 09:29:00-05:00,510.79,511.1,510.79,511.08,9654.0
2024-12-02 09:30:00-05:00,511.01,511.52,510.62,511.472,331394.0
2024-12-02 09:31:00-05:00,511.4205,512.28,511.37,512.06,402097.0
2024-12-02 09:32:00-05:00,512.04,512.635,511.96,512.35,344277.0
2024-12-02 09:33:00-05:00,512.34,512.71,512.15,512.71,178249.0
2024-12-02 09:34:00-05:00,512.7,512.92,512.6,512.7419,180189.0
2024-12-02 09:35:00-05:00,512.74,513.1,512.62,512.92,206336.0
2024-12-02 09:36:00-05:00,512.82,513.3,512.8101,513.13,145440.0
2024-12-02 09:37:00-05:00,513.15,513.22,512.76,513.0,179053.0
2024-12-02 09:38:00-05:00,512.96,513.1,512.84,513.1,117081.0
