hour_bin,total_trades,total_pnl,avg_pnl,wins,win_rate,avg_return_pct,win_ci_low,win_ci_high,sample_ok
09:30-10:29,80,-515.4941296917846,-6.443676621147307,42,0.525,-0.025774706484589228,0.41695642649729936,0.6307526670259243,True
10:30-11:29,68,102.15614327166759,1.5022962245833469,34,0.5,0.006009184898333388,0.38438064984606757,0.6156193501539324,True
11:30-12:29,78,-965.723026294374,-12.381064439671462,40,0.5128205128205128,-0.049524257758685845,0.4039270123076001,0.6205104797510615,True
12:30-13:29,54,-2913.571239904334,-53.955022961191375,24,0.4444444444444444,-0.2158200918447655,0.3200246417222966,0.5762435347322474,True
13:30-14:29,48,-6158.134926440507,-128.29447763417724,12,0.25,-0.5131779105367089,0.1492063367379791,0.3878437280950796,True
14:30-15:29,55,-5738.105242331825,-104.32918622421501,21,0.38181818181818183,-0.41731674489686005,0.265159542588938,0.5139077976751008,True
15:30-16:00,59,-22047.42607102104,-373.6851876444244,23,0.3898305084745763,-1.4947407505776975,0.2757936183396798,0.5173365819458838,True
