timestamp,open,high,low,close,volume
2024-10-01 08:00:00+00:00,487.75,488.78,487.75,488.47,3080.0
2024-10-01 08:01:00+00:00,488.47,488.47,488.47,488.47,530.0
2024-10-01 08:03:00+00:00,488.23,488.23,488.23,488.23,297.0
2024-10-01 08:04:00+00:00,488.19,488.22,488.19,488.19,1347.0
2024-10-01 08:05:00+00:00,488.17,488.23,488.17,488.23,791.0
2024-10-01 08:06:00+00:00,488.19,488.19,488.19,488.19,371.0
2024-10-01 08:07:00+00:00,488.2,488.2,488.2,488.2,270.0
2024-10-01 08:10:00+00:00,488.0,488.0,488.0,488.0,675.0
2024-10-01 08:11:00+00:00,488.02,488.02,488.02,488.02,161.0
2024-10-01 08:12:00+00:00,487.91,487.91,487.91,487.91,106.0
2024-10-01 08:14:00+00:00,487.79,487.79,487.79,487.79,348.0
2024-10-01 08:15:00+00:00,487.78,487.78,487.78,487.78,384.0
2024-10-01 08:16:00+00:00,487.78,487.8,487.78,487.8,604.0
2024-10-01 08:17:00+00:00,487.92,488.05,487.92,488.05,692.0
2024-10-01 08:18:00+00:00,487.92,487.93,487.92,487.93,597.0
2024-10-01 08:20:00+00:00,487.86,487.86,487.86,487.86,153.0
2024-10-01 08:21:00+00:00,487.92,487.92,487.92,487.92,1587.0
2024-10-01 08:22:00+00:00,488.0,488.03,488.0,488.03,354.0
2024-10-01 08:26:00+00:00,487.85,487.92,487.85,487.92,208.0
2024-10-01 08:27:00+00:00,487.93,487.93,487.93,487.93,111.0
2024-10-01 08:31:00+00:00,487.89,488.0,487.89,488.0,563.0
2024-10-01 08:32:00+00:00,488.07,488.07,488.07,488.07,405.0
2024-10-01 08:35:00+00:00,488.2,488.2,488.2,488.2,1037.0
2024-10-01 08:39:00+00:00,488.1,488.1,488.1,488.1,182.0
2024-10-01 08:40:00+00:00,488.14,488.14,488.14,488.14,431.0
2024-10-01 08:41:00+00:00,488.3,488.35,488.3,488.35,299.0
2024-10-01 08:42:00+00:00,488.03,488.12,488.03,488.12,587.0
2024-10-01 08:44:00+00:00,488.0,488.0,488.0,488.0,117.0
2024-10-01 08:49:00+00:00,488.15,488.18,488.15,488.15,781.0
2024-10-01 08:52:00+00:00,487.95,487.95,487.86,487.86,797.0
2024-10-01 08:55:00+00:00,487.92,487.92,487.87,487.87,558.0
2024-10-01 08:58:00+00:00,488.09,488.1,488.09,488.1,296.0
2024-10-01 09:00:00+00:00,488.04,488.07,488.04,488.07,491.0
2024-10-01 09:01:00+00:00,488.03,488.03,488.03,488.03,207.0
2024-10-01 09:02:00+00:00,488.05,488.05,488.05,488.05,272.0
2024-10-01 09:04:00+00:00,488.06,488.06,488.06,488.06,300.0
2024-10-01 09:05:00+00:00,488.11,488.11,488.11,488.11,232.0
2024-10-01 09:06:00+00:00,488.11,488.12,488.05,488.05,1765.0
2024-10-01 09:07:00+00:00,488.05,488.05,488.05,488.05,173.0
2024-10-01 09:08:00+00:00,488.17,488.17,488.17,488.17,530.0
2024-10-01 09:14:00+00:00,487.95,487.95,487.93,487.93,202.0
2024-10-01 09:20:00+00:00,487.87,487.88,487.87,487.88,613.0
2024-10-01 09:21:00+00:00,487.79,487.79,487.78,487.78,211.0
2024-10-01 09:26:00+00:00,488.04,488.12,488.04,488.12,301.0
2024-10-01 09:27:00+00:00,488.12,488.19,488.12,488.19,868.0
2024-10-01 09:28:00+00:00,488.23,488.23,488.23,488.23,300.0
2024-10-01 09:29:00+00:00,488.23,488.28,488.23,488.28,539.0
2024-10-01 09:30:00+00:00,488.24,488.24,488.24,488.24,253.0
2024-10-01 09:33:00+00:00,488.25,488.28,488.25,488.28,209.0
2024-10-01 09:34:00+00:00,488.25,488.31,488.25,488.31,633.0
2024-10-01 09:35:00+00:00,488.22,488.22,488.22,488.22,106.0
2024-10-01 09:36:00+00:00,488.24,488.25,488.22,488.25,634.0
2024-10-01 09:37:00+00:00,488.25,488.25,488.25,488.25,202.0
2024-10-01 09:38:00+00:00,488.3,488.31,488.3,488.31,3127.0
2024-10-01 09:42:00+00:00,488.26,488.26,488.26,488.26,107.0
2024-10-01 09:43:00+00:00,488.22,488.22,488.22,488.22,2001.0
2024-10-01 09:47:00+00:00,488.16,488.16,488.15,488.15,258.0
2024-10-01 09:48:00+00:00,488.2,488.2,488.2,488.2,136.0
2024-10-01 09:51:00+00:00,488.29,488.29,488.29,488.29,324.0
2024-10-01 09:56:00+00:00,488.29,488.29,488.29,488.29,107.0
2024-10-01 09:57:00+00:00,488.33,488.33,488.33,488.33,229.0
2024-10-01 10:00:00+00:00,488.3,488.3,488.3,488.3,129.0
2024-10-01 10:03:00+00:00,488.23,488.23,488.23,488.23,409.0
