timestamp,open,high,low,close,volume
2024-02-01 09:00:00+00:00,419.12,419.98,419.12,419.93,17043.0
2024-02-01 09:01:00+00:00,419.81,419.84,419.78,419.78,6623.0
2024-02-01 09:02:00+00:00,419.76,419.76,419.74,419.74,1629.0
2024-02-01 09:03:00+00:00,419.66,419.7,419.65,419.7,1839.0
2024-02-01 09:04:00+00:00,419.65,419.65,419.51,419.51,2912.0
2024-02-01 09:05:00+00:00,419.46,419.49,419.33,419.36,8717.0
2024-02-01 09:06:00+00:00,419.31,419.36,419.3,419.36,689.0
2024-02-01 09:07:00+00:00,419.33,419.41,419.32,419.41,2229.0
2024-02-01 09:08:00+00:00,419.58,419.58,419.32,419.32,2220.0
2024-02-01 09:09:00+00:00,419.3,419.3,419.3,419.3,1031.0
2024-02-01 09:10:00+00:00,419.26,419.5,419.25,419.5,1074.0
2024-02-01 09:13:00+00:00,419.58,419.58,419.58,419.58,295.0
2024-02-01 09:14:00+00:00,419.52,419.52,419.52,419.52,107.0
2024-02-01 09:15:00+00:00,419.49,419.5,419.49,419.5,1441.0
2024-02-01 09:16:00+00:00,419.69,419.72,419.69,419.72,2172.0
2024-02-01 09:17:00+00:00,419.72,419.77,419.72,419.77,2584.0
2024-02-01 09:18:00+00:00,419.72,419.75,419.72,419.73,1370.0
2024-02-01 09:19:00+00:00,419.72,419.72,419.6,419.6,4119.0
2024-02-01 09:20:00+00:00,419.5,419.5,419.5,419.5,178.0
2024-02-01 09:21:00+00:00,419.52,419.52,419.51,419.51,845.0
2024-02-01 09:22:00+00:00,419.52,419.52,419.52,419.52,743.0
2024-02-01 09:23:00+00:00,419.5,419.5,419.48,419.48,1254.0
2024-02-01 09:24:00+00:00,419.55,419.55,419.55,419.55,244.0
2024-02-01 09:28:00+00:00,419.5,419.5,419.46,419.5,2687.0
2024-02-01 09:29:00+00:00,419.45,419.5,419.45,419.5,805.0
2024-02-01 09:31:00+00:00,419.65,419.65,419.58,419.6,625.0
2024-02-01 09:32:00+00:00,419.5,419.5,419.5,419.5,273.0
2024-02-01 09:34:00+00:00,419.57,419.57,419.47,419.47,357.0
2024-02-01 09:35:00+00:00,419.48,419.48,419.48,419.48,186.0
2024-02-01 09:36:00+00:00,419.37,419.4,419.37,419.37,1030.0
2024-02-01 09:37:00+00:00,419.35,419.35,419.35,419.35,582.0
2024-02-01 09:39:00+00:00,419.33,419.35,419.33,419.35,601.0
2024-02-01 09:40:00+00:00,419.23,419.23,419.18,419.18,519.0
2024-02-01 09:41:00+00:00,419.29,419.3,419.29,419.3,1762.0
2024-02-01 09:42:00+00:00,419.42,419.47,419.42,419.47,673.0
2024-02-01 09:43:00+00:00,419.43,419.43,419.43,419.43,506.0
2024-02-01 09:44:00+00:00,419.32,419.32,419.25,419.28,927.0
2024-02-01 09:45:00+00:00,419.35,419.35,419.35,419.35,247.0
2024-02-01 09:46:00+00:00,419.38,419.5,419.38,419.5,630.0
2024-02-01 09:47:00+00:00,419.46,419.46,419.46,419.46,240.0
2024-02-01 09:48:00+00:00,419.51,419.51,419.51,419.51,472.0
2024-02-01 09:49:00+00:00,419.56,419.57,419.56,419.57,406.0
2024-02-01 09:50:00+00:00,419.56,419.56,419.56,419.56,239.0
2024-02-01 09:51:00+00:00,419.46,419.46,419.46,419.46,500.0
2024-02-01 09:52:00+00:00,419.56,419.56,419.56,419.56,2036.0
2024-02-01 09:53:00+00:00,419.48,419.48,419.48,419.48,2505.0
2024-02-01 09:55:00+00:00,419.53,419.53,419.53,419.53,760.0
2024-02-01 09:56:00+00:00,419.51,419.51,419.51,419.51,603.0
2024-02-01 09:57:00+00:00,419.5,419.5,419.46,419.48,2615.0
2024-02-01 09:59:00+00:00,419.38,419.38,419.38,419.38,2454.0
2024-02-01 10:00:00+00:00,419.41,419.41,419.33,419.33,1255.0
2024-02-01 10:03:00+00:00,419.51,419.57,419.51,419.51,2419.0
2024-02-01 10:04:00+00:00,419.6,419.64,419.59,419.59,4625.0
2024-02-01 10:05:00+00:00,419.62,419.68,419.62,419.68,1005.0
2024-02-01 10:07:00+00:00,419.63,419.63,419.55,419.55,303.0
2024-02-01 10:08:00+00:00,419.6,419.65,419.6,419.65,1091.0
2024-02-01 10:11:00+00:00,419.64,419.66,419.64,419.66,600.0
2024-02-01 10:12:00+00:00,419.67,419.74,419.67,419.74,1609.0
2024-02-01 10:13:00+00:00,419.76,419.76,419.76,419.76,247.0
2024-02-01 10:14:00+00:00,419.82,419.82,419.82,419.82,1953.0
2024-02-01 10:15:00+00:00,419.7,419.7,419.63,419.63,412.0
2024-02-01 10:17:00+00:00,419.71,419.71,419.71,419.71,162.0
2024-02-01 10:18:00+00:00,419.66,419.66,419.66,419.66,147.0
2024-02-01 10:19:00+00:00,419.58,419.58,419.58,419.58,603.0
2024-02-01 10:23:00+00:00,419.66,419.66,419.66,419.66,126.0
2024-02-01 10:24:00+00:00,419.73,419.73,419.73,419.73,1627.0
2024-02-01 10:25:00+00:00,419.72,419.72,419.68,419.72,1229.0
2024-02-01 10:26:00+00:00,419.76,419.76,419.73,419.73,825.0
2024-02-01 10:27:00+00:00,419.74,419.8,419.74,419.8,1570.0
2024-02-01 10:29:00+00:00,419.76,419.76,419.7,419.74,724.0
2024-02-01 10:30:00+00:00,419.81,419.81,419.81,419.81,443.0
2024-02-01 10:31:00+00:00,419.69,419.71,419.69,419.71,1542.0
2024-02-01 10:32:00+00:00,419.71,419.71,419.68,419.68,1071.0
2024-02-01 10:33:00+00:00,419.71,419.76,419.71,419.76,1709.0
2024-02-01 10:34:00+00:00,419.75,419.75,419.75,419.75,422.0
2024-02-01 10:35:00+00:00,419.77,419.77,419.73,419.73,343.0
2024-02-01 10:37:00+00:00,419.76,419.76,419.71,419.71,662.0
2024-02-01 10:44:00+00:00,419.85,419.85,419.85,419.85,1051.0
2024-02-01 10:45:00+00:00,419.85,419.87,419.83,419.87,5305.0
2024-02-01 10:46:00+00:00,419.86,419.92,419.86,419.92,1090.0
2024-02-01 10:47:00+00:00,419.94,419.94,419.9,419.9,475.0
2024-02-01 10:48:00+00:00,419.81,419.84,419.81,419.84,603.0
2024-02-01 10:50:00+00:00,419.82,419.82,419.81,419.81,888.0
2024-02-01 10:51:00+00:00,419.85,419.86,419.85,419.85,1217.0
2024-02-01 10:54:00+00:00,419.92,419.92,419.92,419.92,175.0
2024-02-01 10:55:00+00:00,419.92,419.92,419.92,419.92,790.0
2024-02-01 10:58:00+00:00,419.89,419.91,419.87,419.91,514.0
2024-02-01 10:59:00+00:00,419.9,419.96,419.9,419.96,2620.0
2024-02-01 11:00:00+00:00,419.84,419.84,419.84,419.84,208.0
2024-02-01 11:01:00+00:00,419.84,419.84,419.83,419.83,611.0
2024-02-01 11:02:00+00:00,419.96,419.96,419.96,419.96,724.0
2024-02-01 11:03:00+00:00,419.99,420.0,419.99,420.0,1856.0
2024-02-01 11:05:00+00:00,419.91,419.91,419.91,419.91,1849.0
2024-02-01 11:06:00+00:00,419.9,419.9,419.9,419.9,599.0
2024-02-01 11:07:00+00:00,419.91,419.91,419.91,419.91,243.0
2024-02-01 11:09:00+00:00,419.8,419.8,419.76,419.76,687.0
2024-02-01 11:10:00+00:00,419.68,419.68,419.65,419.65,1785.0
2024-02-01 11:11:00+00:00,419.7,419.7,419.7,419.7,735.0
2024-02-01 11:12:00+00:00,419.61,419.61,419.61,419.61,342.0
2024-02-01 11:13:00+00:00,419.61,419.61,419.61,419.61,299.0
2024-02-01 11:14:00+00:00,419.53,419.56,419.53,419.56,1042.0
2024-02-01 11:15:00+00:00,419.54,419.71,419.54,419.71,6073.0
2024-02-01 11:16:00+00:00,419.68,419.72,419.66,419.66,3115.0
2024-02-01 11:17:00+00:00,419.6,419.65,419.6,419.65,505.0
2024-02-01 11:18:00+00:00,419.62,419.68,419.62,419.68,2121.0
2024-02-01 11:19:00+00:00,419.68,419.68,419.68,419.68,205.0
2024-02-01 11:20:00+00:00,419.69,419.69,419.67,419.67,320.0
2024-02-01 11:21:00+00:00,419.55,419.58,419.52,419.58,964.0
2024-02-01 11:22:00+00:00,419.57,419.66,419.57,419.66,575.0
2024-02-01 11:23:00+00:00,419.67,419.67,419.61,419.61,1102.0
2024-02-01 11:24:00+00:00,419.6,419.6,419.54,419.54,1379.0
2024-02-01 11:25:00+00:00,419.5,419.52,419.5,419.51,782.0
2024-02-01 11:26:00+00:00,419.48,419.52,419.48,419.52,853.0
2024-02-01 11:27:00+00:00,419.5,419.52,419.5,419.52,3056.0
2024-02-01 11:28:00+00:00,419.54,419.61,419.54,419.55,3573.0
2024-02-01 11:29:00+00:00,419.52,419.52,419.52,419.52,421.0
2024-02-01 11:30:00+00:00,419.5,419.53,419.49,419.5,3394.0
2024-02-01 11:31:00+00:00,419.49,419.49,419.45,419.45,1795.0
2024-02-01 11:32:00+00:00,419.52,419.55,419.52,419.55,2202.0
2024-02-01 11:33:00+00:00,419.49,419.55,419.49,419.55,2017.0
2024-02-01 11:34:00+00:00,419.6,419.6,419.57,419.57,1642.0
2024-02-01 11:35:00+00:00,419.56,419.63,419.56,419.63,1902.0
2024-02-01 11:36:00+00:00,419.66,419.67,419.64,419.66,719.0
2024-02-01 11:37:00+00:00,419.55,419.55,419.55,419.55,560.0
2024-02-01 11:39:00+00:00,419.66,419.66,419.64,419.64,553.0
2024-02-01 11:40:00+00:00,419.64,419.64,419.64,419.64,703.0
2024-02-01 11:41:00+00:00,419.59,419.59,419.59,419.59,599.0
2024-02-01 11:42:00+00:00,419.6,419.6,419.6,419.6,312.0
2024-02-01 11:43:00+00:00,419.46,419.46,419.46,419.46,453.0
2024-02-01 11:44:00+00:00,419.42,419.48,419.42,419.46,2325.0
2024-02-01 11:45:00+00:00,419.54,419.54,419.43,419.52,3887.0
2024-02-01 11:47:00+00:00,419.45,419.48,419.45,419.48,1160.0
2024-02-01 11:48:00+00:00,419.51,419.51,419.51,419.51,505.0
2024-02-01 11:49:00+00:00,419.46,419.48,419.46,419.48,796.0
2024-02-01 11:50:00+00:00,419.55,419.55,419.43,419.43,933.0
2024-02-01 11:51:00+00:00,419.44,419.45,419.44,419.45,3156.0
