timestamp,open,high,low,close,volume
2023-06-01T08:00:00Z,347.75,347.84,347.71,347.81,3685.0
2023-06-01T08:01:00Z,347.61,347.61,347.61,347.61,591.0
2023-06-01T08:02:00Z,347.71,347.71,347.71,347.71,242.0
2023-06-01T08:03:00Z,347.57,347.57,347.52,347.52,1187.0
2023-06-01T08:04:00Z,347.55,347.6,347.55,347.6,529.0
2023-06-01T08:06:00Z,347.41,347.41,347.41,347.41,1077.0
2023-06-01T08:08:00Z,347.54,347.62,347.54,347.62,314.0
2023-06-01T08:09:00Z,347.63,347.63,347.63,347.63,409.0
2023-06-01T08:11:00Z,347.68,347.68,347.68,347.68,905.0
2023-06-01T08:14:00Z,347.59,347.59,347.59,347.59,172.0
2023-06-01T08:15:00Z,347.63,347.63,347.63,347.63,296.0
2023-06-01T08:17:00Z,347.51,347.51,347.46,347.46,609.0
2023-06-01T08:18:00Z,347.54,347.6,347.54,347.6,1212.0
2023-06-01T08:19:00Z,347.6,347.62,347.6,347.62,1011.0
2023-06-01T08:20:00Z,347.51,347.51,347.5,347.51,2886.0
2023-06-01T08:21:00Z,347.3,347.3,347.3,347.3,150.0
2023-06-01T08:22:00Z,347.32,347.32,347.32,347.32,114.0
2023-06-01T08:23:00Z,347.39,347.42,347.39,347.42,1615.0
2023-06-01T08:24:00Z,347.48,347.48,347.48,347.48,306.0
2023-06-01T08:25:00Z,347.52,347.57,347.52,347.57,708.0
2023-06-01T08:26:00Z,347.6,347.62,347.6,347.62,609.0
2023-06-01T08:28:00Z,347.68,347.68,347.68,347.68,654.0
2023-06-01T08:29:00Z,347.61,347.61,347.61,347.61,133.0
2023-06-01T08:34:00Z,347.77,347.77,347.77,347.77,286.0
2023-06-01T08:38:00Z,347.78,347.78,347.78,347.78,2515.0
2023-06-01T08:39:00Z,347.82,347.82,347.82,347.82,428.0
2023-06-01T08:42:00Z,347.81,347.81,347.81,347.81,109.0
2023-06-01T08:43:00Z,347.78,347.78,347.78,347.78,207.0
2023-06-01T08:44:00Z,347.74,347.75,347.74,347.75,2663.0
2023-06-01T08:45:00Z,347.88,347.93,347.88,347.93,2908.0
2023-06-01T08:47:00Z,347.95,348.05,347.95,348.05,3070.0
2023-06-01T08:49:00Z,348.06,348.07,348.06,348.07,1190.0
2023-06-01T08:50:00Z,348.06,348.12,348.06,348.12,1320.0
2023-06-01T08:51:00Z,348.09,348.09,348.09,348.09,178.0
2023-06-01T08:52:00Z,348.11,348.11,348.11,348.11,123.0
2023-06-01T08:53:00Z,348.1,348.1,348.05,348.05,1257.0
2023-06-01T08:54:00Z,348.1,348.1,348.1,348.1,430.0
2023-06-01T08:56:00Z,348.11,348.11,348.1,348.1,917.0
2023-06-01T08:57:00Z,348.1,348.1,348.1,348.1,130.0
2023-06-01T08:58:00Z,348.07,348.07,348.07,348.07,265.0
2023-06-01T08:59:00Z,348.08,348.08,348.08,348.08,213.0
2023-06-01T09:00:00Z,348.05,348.05,348.0,348.0,714.0
2023-06-01T09:02:00Z,347.93,347.94,347.93,347.94,1574.0
2023-06-01T09:03:00Z,347.93,347.98,347.93,347.98,1728.0
2023-06-01T09:04:00Z,347.91,347.91,347.91,347.91,1113.0
2023-06-01T09:06:00Z,347.95,347.95,347.95,347.95,303.0
2023-06-01T09:08:00Z,347.85,347.85,347.85,347.85,345.0
2023-06-01T09:13:00Z,347.97,347.97,347.97,347.97,755.0
2023-06-01T09:16:00Z,347.76,347.77,347.74,347.74,1193.0
2023-06-01T09:17:00Z,347.77,347.77,347.77,347.77,105.0
2023-06-01T09:23:00Z,347.73,347.73,347.73,347.73,113.0
2023-06-01T09:29:00Z,347.75,347.75,347.7,347.7,233.0
2023-06-01T09:30:00Z,347.68,347.72,347.68,347.72,233.0
2023-06-01T09:31:00Z,347.65,347.65,347.65,347.65,127.0
2023-06-01T09:37:00Z,347.69,347.69,347.69,347.69,170.0
2023-06-01T09:38:00Z,347.7,347.7,347.7,347.7,500.0
